PolicyID,ClaimAmount
282452,55
282460,1239
282474,4494
282502,1245
282507,1270
282521,186612
282536,1218
282553,4583
282572,1174
282580,1166
282580,1244
282665,1223
282731,227
282744,3034
282744,1167
282793,3256
282823,898
282900,1243
282907,3941
282922,569
282946,5307
282991,1210
282992,1217
283028,1263
283060,1192
283060,1162
283084,1154
283153,1281
283205,1234
283213,1144
283227,1244
283277,1173
283290,93
283298,2371
283321,9677
283326,929
283328,99
283337,185
283344,1245
283361,429
283375,85
283377,156
283401,336
283410,4228
283459,1199
283589,647
283617,1259
283631,1241
283656,1170
283700,385
283703,1213
283718,1229
283735,1226
283778,1196
283841,1160
283889,108
283972,1216
283986,1709
284030,1286
284045,646
284076,1186
284098,1252
284108,1219
284155,1277
284168,1209
284242,629
284265,1236
284270,1152
284286,4102
284287,1180
284287,3069
284287,1382
284392,2053
284414,799
284485,1676
284568,1181
284698,216
284715,1193
284797,1095
284823,1204
284826,247
284828,2890
284866,1190
284903,165
284907,1233
284993,80
285029,713
285040,1222
285105,1162
285169,1186
285232,1198
285257,1201
285289,1216
285301,4573
285323,1208
285324,1160
285325,3702
285326,1212
285333,806
285337,59
285422,1184
285432,1176
285437,1237
285473,1968
285488,1174
285586,1203
285587,1142
285635,634
285678,4318
285786,1214
285794,1216
285810,2502
285818,1179
285829,1203
285836,101
285848,1225
285933,229
285957,1178
286009,1210
286113,65
286131,193
286142,1212
286150,295
286166,649
286179,1249
286190,3386
286190,1667
286193,952
286223,972
286261,9
286263,1178
286264,2656
286289,1230
286301,678
286305,101
286340,4377
286355,1263
286361,407
286431,1311
286435,1237
286445,1261
286451,1729
286468,686
286477,2900
286520,1203
286546,31931
286631,445
286652,1940
286668,1239
286682,1183
286704,1177
286725,1173
286745,1130
286751,1917
286756,1206
286761,1263
286787,1175
286825,594
286853,1195
286925,1167
286971,51
286999,68
286999,1232
287024,24
287050,1111
287078,1184
287155,3780
287212,138
287220,54
287240,1182
287266,1183
287315,1180
287360,2718
287402,1259
287463,1306
287466,1497
287471,1159
287491,1239
287510,1288
287519,1257
287529,1238
287533,1215
287559,801
287565,1010
287565,3076
287572,1178
287589,1187
287635,88
287667,1210
287771,5484
287792,493
287854,1225
287868,1751
287882,6653
287962,1211
287968,1165
288023,1193
288040,1277
288047,1263
288060,1241
288078,1231
288084,596
288111,813
288115,1239
288120,1230
288140,651
288146,594
288151,1209
288156,1307
288162,214
288171,78
288192,1216
288199,2063
288245,1225
288261,3991
288267,2133
288270,806
288280,1206
288298,1179
288365,1603
288370,1215
288371,784
288406,613
288426,83
288435,2370
288487,1140
288490,1163
288498,2194
288558,1201
288580,1197
288816,1536
288945,2975
288996,2535
289003,582
289261,796
289275,265
289346,8948
289401,3049
289526,5108
290126,1035
290160,996
290191,1137
290467,2929
290703,156
290893,1465
290901,400
290993,825
291121,267
291146,444
291174,1432
291174,2896
291323,783
291417,77
291465,1831
291487,688
291525,2390
291792,2390
291840,1858
291875,1257
291890,1362
291911,1016
292285,1338
292433,1763
292555,1307
292579,5427
292753,656
292971,2923
293266,1620
293317,2298
293632,1459
293995,657
294088,433
294595,2872
294598,1508
294682,887
294763,954
294781,61
295155,769
295161,5968
295411,4183
295602,1427
295607,1701
295754,204
295929,1031
296194,281
296194,576
296335,566
296366,749
296766,5134
296803,1103
296985,3783
297015,1097
297037,942
297076,1416
297099,2546
297488,394
297596,318
297652,1204
297764,1229
297806,73417
297806,652
297826,1119
297936,1202
297948,1210
298065,1645
298093,644
298096,1195
298117,1164
298186,79
298260,1179
298373,571
298373,1249
298414,650
298440,1160
298483,1159
298534,2490
298546,107
298546,1259
298635,1256
298747,1501
298780,1318
298808,15167
298846,1235
298876,88
298898,1305
298970,1215
298978,1231
299012,1130
299042,2319
299047,1163
299094,1203
299163,1238
299302,3686
299470,1271
299539,1221
299566,1208
299575,2503
299692,788
299699,200
299699,1194
299707,1245
299735,1192
299740,1140
299754,7035
299756,558
299807,778
299818,575
299843,1177
299852,1144
299921,1228
299928,580
300076,1231
300116,561
300116,1503
300119,1116
300140,96
300150,4803
300219,1178
300219,634
300244,1269
300293,1201
300297,933
300297,1216
300307,1245
300313,1242
300420,579
300468,1174
300470,1174
300525,583
300525,506
300549,704
300589,334
300626,1186
300648,1181
300709,1191
300717,574
300750,77
300760,518
300808,4338
300844,1217
300921,1175
300945,1232
300965,1200
301048,493
301119,2948
301220,1203
301260,1232
301286,83
301329,857
301356,1244
301375,1181
301402,55077
301402,7593
301402,1230
301458,1113
301492,1200
301596,1193
301598,763
301607,1259
301615,1224
301656,1204
301693,1170
301717,621
301744,1156
301862,1106
301916,1182
301916,1262
301924,614
301952,1199
301970,1241
302056,1497
302059,1905
302095,13559
302230,1206
302277,640
302387,1203
302457,1182
302577,1149
302587,1179
302635,1209
302642,1103
302646,569
302656,156
302656,2417
302656,3451
302699,1183
302746,1217
302748,1189
302778,1167
302791,233
302916,1207
302951,1205
303040,609
303047,1144
303084,5708
303084,1619
303307,623
303317,5652
303317,7466
303348,636
303348,1503
303356,1155
303403,88
303441,76
303443,408
303451,1230
303479,1011
303479,1221
303479,2267
303479,1189
303483,550
303525,1166
303570,1122
303657,1264
303661,1154
303678,1279
303715,646
303834,585
303849,1183
303862,586
303988,1218
304014,513
304025,1204
304104,449
304261,1199
304270,1178
304313,6348
304328,1233
304342,1234
304372,1179
304388,1242
304433,1115
304454,1250
304550,1183
304564,2490
304571,1147
304571,1179
304634,61396
304661,1219
304711,793
304711,1234
304724,1221
304738,1184
304910,588
304988,1180
305002,1190
305031,1212
305041,428
305098,1222
305131,1226
305139,35436
305139,1164
305145,1174
305198,715
305198,1215
305234,1214
305239,1237
305268,743
305329,1217
305336,1203
305349,1244
305355,567
305355,1216
305380,1177
305380,1204
305389,1229
305471,529
305494,1217
305507,1194
305518,1215
305559,1250
305587,1199
305712,78
305713,1332
305773,117
305801,2718
305823,1165
305864,8279
305942,1204
305967,1148
306071,1134
306129,196
306155,1227
306184,1854
306199,1197
306221,1278
306250,1215
306263,1179
306263,1197
306273,1221
306319,669
306319,1265
306349,547
306350,587
306377,736
306387,16147
306450,19934
306450,6151
306485,1150
306561,1246
306575,1241
306589,1224
306607,82
306607,1240
306649,559
306650,1184
306657,1198
306666,1213
306683,1910
306707,1181
306728,1126
306744,1218
306783,1217
306802,542
306803,4359
306864,6854
306923,1190
306923,1248
306981,1144
307005,1258
307065,72
307070,408
307128,567
307159,974
307159,1204
307168,4349
307196,613
307200,1197
307219,1210
307226,630
307279,3679
307280,1238
307300,1169
307313,1145
307326,549
307326,4809
307342,2072
307343,576
307343,2653
307371,1201
307371,162
307371,561
307391,555
307391,1162
307405,1145
307405,1221
307619,237
307619,1246
307666,1201
307718,1233
307800,1198
307803,1245
307829,90
307854,539
307857,1056
307951,1238
308005,1202
308065,1165
308107,5493
308107,602
308133,1248
308142,1237
308173,567
308275,1222
308382,1226
308431,31024
308431,1237
308634,2160
308786,289
308865,1193
308890,1232
308935,1762
308939,1237
309119,1199
309130,1190
309132,1209
309161,1201
309238,547
309273,1226
309496,1144
309875,1194
309921,666
309943,1214
309960,565
309986,1234
310020,1169
310148,1219
310182,1231
310375,1149
310421,375
310585,1183
310603,969
310683,1153
310735,1220
310745,744
310760,1176
310777,1172
310828,1255
310857,4
310890,1172
310901,1204
310933,1240
310976,1587
311030,1156
311166,1475
311220,1020
311274,552
311274,1263
311276,82
311343,1223
311371,1186
311446,648
311446,673
311456,748
311456,1165
311493,1258
311510,331
311520,943
311535,254
311578,1237
311594,567
311646,590
311663,1128
311688,1265
311738,1248
311756,1188
311756,575
311763,1178
311770,6385
311859,1190
311948,285
311948,555
312034,1477
312034,484
312080,1210
312123,936
312150,1254
312187,1244
312191,600
312286,1185
312319,1165
312401,1172
312403,533
312427,580
312450,283
312450,1253
312454,1974
312540,810
312540,1230
312569,1222
312620,1174
312722,1742
312831,1239
312843,1224
312867,1213
312877,300
312947,1179
312984,1234
312997,1270
313135,1216
313142,1192
313183,7335
313183,1194
313183,1200
313266,1171
313326,1205
313337,1175
313355,994
313397,1224
313403,534
313403,1233
313509,649
313524,1267
313601,1175
313602,1208
313679,1549
313748,1205
313757,1214
313760,1109
313856,1213
313858,92
313860,2891
313915,1290
313944,1132
313959,1180
313959,1191
314017,1198
314077,1596
314083,1187
314128,830
314158,1186
314164,2640
314270,980
314309,1210
314321,1144
314330,153
314365,1124
314393,1248
314394,176
314416,4536
314444,618
314456,1176
314526,1179
314532,1262
314558,364
314571,1228
314575,1233
314580,1230
314613,1139
314648,3123
314657,1410
314657,1238
314669,1203
314679,1223
314739,1202
314752,103
314785,101
314785,8
314904,709
314939,132
314949,1178
314994,1182
315021,1033
315059,1191
315066,1130
315075,2288
315089,1188
315126,385
315126,1220
315143,1208
315145,1158
315161,2202
315166,1215
315173,563
315178,1952
315200,1185
315229,366
315312,1211
315338,1208
315427,180
315460,1221
315481,231
315483,1239
315493,1189
315663,1175
315705,1226
315754,136
315759,1248
315790,572
315816,1185
315891,1241
315914,1187
315922,253
315973,1109
316080,618
316082,1176
316098,1179
316153,1124
316199,3184
316274,594
316311,1192
316414,474
316477,3751
316478,1174
316496,1176
316502,1760
316502,1234
316506,1003
316556,194
316569,1243
316571,1215
316616,1203
316629,1218
316645,355
316675,1250
316694,369
316725,1176
316728,81
316746,1210
316769,72
316769,878
316831,1154
316858,1171
316901,1238
316910,1219
316926,3222
316950,1224
316967,5280
316976,363
316976,1194
317074,1172
317092,1208
317166,1196
317210,418
317212,1188
317242,447
317262,1233
317266,429
317277,1235
317278,855
317281,696
317308,2204
317333,1692
317334,1228
317357,1209
317359,1196
317395,1255
317458,1968
317463,1228
317534,174
317554,625
317582,1172
317599,424
317660,1234
317692,1182
317696,1831
317699,1168
317718,1242
317725,1207
317732,1225
317753,1282
317759,1165
317782,1053
317818,3206
317831,1258
317846,1235
317894,1182
317905,1160
317916,1186
317934,1201
317935,197
317938,1214
317945,1436
317973,2138
318046,1247
318060,95
318102,1215
318135,69
318153,1208
318221,1200
318249,1245
318309,210
318325,1254
318337,89
318349,493
318377,1830
318377,593
318383,1195
318391,3328
318397,3093
318426,1191
318476,1217
318509,1048
318533,3656
318555,3914
318585,1236
318595,539
318621,1136
318645,1271
318834,7517
318894,1155
318894,645
318976,1231
319004,290
319011,1217
319036,1233
319038,1254
319067,1498
319069,1210
319074,1233
319140,97
319240,1172
319275,78
319316,3118
319377,1241
319393,3543
319415,1795
319415,1505
319426,1208
319430,619
319439,2866
319531,980
319594,3982
319625,1215
319676,1214
319681,6831
319764,1833
319774,1159
319829,1243
319853,309
319877,1205
319959,1720
319992,653
320032,4479
320052,1186
320110,88
320133,1158
320168,859
320217,1714
320241,3640
320286,1268
320322,1822
320384,1234
320402,1256
320408,257
320411,1135
320421,1372
320484,69
320495,61
320497,1234
320525,1269
320534,851
320592,625
320630,1193
320639,1273
320668,1226
320681,950
320686,1412
320719,1197
320733,1203
320734,266
320758,143
320779,1235
320788,1233
320804,1214
320804,1168
320862,157
320883,8316
320887,1113
320890,1156
320912,1160
320933,1144
320967,1186
320973,695
320979,3105
321041,1172
321058,1352
321059,1212
321087,1096
321146,1230
321155,1391
321168,1896
321175,1271
321176,1190
321185,594
321196,1225
321244,1358
321247,1184
321301,1179
321309,1212
321339,3088
321346,1168
321412,621
321431,1211
321473,1252
321495,1181
321539,1192
321582,1351
321585,1174
321601,91
321627,1174
321650,210
321674,498
321693,1723
321708,1238
321713,1178
321759,1834
321778,1239
321799,1241
321799,1248
321799,1182
321833,2465
321852,1153
321908,1212
321914,621
321921,1265
321923,3265
321939,338
321963,1263
321976,1259
321991,1256
322000,1164
322079,87
322107,1197
322122,1234
322137,2595
322197,1201
322211,1155
322217,144
322231,1176
322281,1272
322302,787
322312,552
322352,1229
322396,1225
322414,1164
322422,956
322441,1190
322448,1128
322456,1152
322463,1196
322523,1190
322529,214
322576,1183
322659,8019
322689,32
322734,1176
322740,396
322741,1217
322839,1206
322996,1231
323014,1223
323020,58
323044,41515
323077,83
323091,635
323092,600
323134,78
323140,1213
323164,1214
323230,743
323253,1163
323290,234
323306,1198
323348,2481
323368,1205
323509,1190
323521,1228
323586,504
323711,1213
323766,1180
323788,1159
323826,604
323869,76
323916,1239
323923,3799
323929,341
323950,69
324037,1169
324090,1247
324102,1295
324131,1233
324141,1462
324265,1226
324362,1192
324369,1266
324401,788
324421,176
324435,1204
324486,1115
324505,1211
324543,1163
324576,2242
324585,1267
324596,3395
324610,3173
324651,1244
324675,70
324702,1225
324717,1203
324717,1224
324799,1249
324801,1167
324822,1196
324833,1171
324861,1226
324867,1166
324914,943
324967,1208
325007,1210
325040,1198
325073,196
325106,1161
325138,2963
325140,260
325149,397
325188,1204
325203,26004
325234,1183
325234,1238
325253,616
325255,1755
325257,3707
325301,605
325304,1153
325352,420
325361,1206
325361,1149
325384,384
325425,1206
325430,958
325442,1207
325443,1169
325499,2585
325545,727
325586,2369
325616,1209
325629,1248
325648,1215
325659,1165
325666,1152
325689,1180
325693,1610
325705,1961
325720,47
325723,52
325727,3080
325730,70
325740,1219
325776,901
325801,4132
325838,488
325838,1199
325857,1219
325868,1264
325874,1166
325952,3237
325971,7940
325973,1180
325973,517
325983,10287
326020,1209
326052,129
326080,323
326091,1892
326098,1634
326103,1273
326108,1274
326109,1224
326125,1245
326132,303
326167,1532
326180,1213
326217,87
326219,1613
326244,241
326255,1144
326289,1372
326295,2041
326312,82
326322,594
326349,1260
326361,1141
326407,2522
326457,1218
326492,1232
326514,1132
326528,1266
326530,2175
326546,1196
326564,2723
326582,864
326623,1166
326627,607
326665,1139
326682,1201
326752,1274
326768,1150
326794,1201
326825,1591
326856,1539
326867,1222
326867,11224
326983,1174
326988,593
327021,617
327153,554
327207,631
327209,915
327226,1144
327229,1181
327328,1247
327343,642
327369,3736
327422,1173
327427,3689
327435,1225
327435,606
327436,1223
327449,2752
327479,311
327488,1249
327524,3169
327621,1287
327648,221
327650,599
327685,1183
327742,1128
327747,1219
327750,7212
327789,1180
327856,763
327925,1210
327955,260
328002,1111
328028,1186
328066,1638
328083,42307
328095,1229
328107,1178
328180,1175
328183,1170
328184,338
328188,405
328249,1110
328256,479
328290,622
328300,1163
328303,1264
328308,1270
328310,2049
328311,609
328372,1279
328376,279
328479,2484
328512,1249
328542,1157
328543,3070
328576,1207
328577,622
328579,1319
328608,1228
328609,2483
328696,1217
328702,1222
328765,108
328816,1253
328884,1172
328903,424
328981,666
329096,1212
329098,1206
329102,922
329137,2201
329156,1243
329198,1162
329238,1261
329276,1186
329276,1211
329282,268
329294,1149
329300,687
329332,1234
329334,91
329335,1224
329352,1204
329376,496
329482,1192
329509,1199
329553,291
329555,1185
329556,1227
329597,1218
329598,1184
329606,3247
329657,1250
329676,1187
329683,376
329697,3269
329707,834
329713,1202
329734,1216
329782,744
329831,1187
329833,1224
329833,1173
329842,752
329871,303
329872,1238
329881,1225
329894,1237
329914,181697
329927,1204
329996,639
330007,1230
330011,1263
330028,1191
330036,118
330052,610
330058,3748
330067,165
330073,1199
330077,6314
330088,1182
330155,1231
330167,195
330257,590
330268,1193
330288,1237
330298,1213
330302,1219
330315,864
330346,1244
330346,1246
330352,1275
330365,2635
330367,1779
330444,1247
330445,315
330454,1206
330455,654
330498,491
330584,2000
330594,1226
330616,1186
330622,1146
330668,1211
330713,1211
330738,3300
330739,1271
330832,345
330858,1190
330887,3662
330892,12131
330894,1203
330902,167
330911,1227
330914,1240
330932,1132
330955,1181
330961,1183
330996,987
331037,1219
331086,1180
331155,1165
331156,1196
331185,80
331203,1150
331208,339
331231,2545
331266,1222
331292,1560
331295,1133
331297,1103
331308,1198
331314,1172
331326,1934
331339,590
331341,1226
331342,1194
331361,1248
331370,1145
331370,1399
331379,1189
331391,1274
331409,1211
331452,1204
331461,1203
331482,1212
331488,1199
331515,1231
331516,2207
331534,1232
331579,1150
331612,1196
331623,1444
331671,417
331679,1228
331718,2892
331777,442
331786,1191
331788,1121
331824,8463
331841,66
331901,732
331947,1091
331948,372
331970,1165
332001,1765
332029,1410
332057,272
332060,3185
332141,276
332162,1269
332162,781
332191,44082
332208,1218
332270,1206
332275,1205
332288,1110
332297,1214
332326,810
332328,2360
332345,1218
332360,391
332407,214
332455,91
332464,502
332477,1228
332543,1510
332584,1257
332589,1197
332678,1257
332743,607
332794,3626
332903,2090
332929,2700
332949,1259
332961,1210
332964,1193
332975,320
332975,1177
332999,310
333009,970
333051,860
333051,81
333059,1187
333078,1261
333090,937
333091,1260
333140,2746
333172,75
333227,1211
333230,3334
333236,1163
333245,1201
333252,2589
333263,1186
333265,1226
333319,1172
333342,3239
333373,1222
333384,1231
333428,912
333455,1114
333464,680
333482,1279
333490,1207
333535,1206
333556,1175
333578,1160
333596,1164
333618,288
333625,1196
333656,7046
333669,81
333675,1167
333740,3150
333742,1203
333745,369
333782,1154
333789,1222
333795,665
333801,1217
333835,1011
333839,394
333845,1177
333898,1208
333911,1045
333948,1208
334020,2611
334053,1183
334098,1258
334103,773
334113,514
334127,2583
334132,81
334150,1260
334165,1243
334171,609
334205,11005
334273,1158
334284,1197
334373,1205
334418,2631
334429,1191
334430,620
334444,1243
334445,1204
334574,580
334580,516
334588,1256
334590,617
334595,1190
334600,1241
334667,1236
334701,1176
334706,1166
334713,1209
334742,1158
334772,1187
334772,77
334772,705
334821,1159
334856,1167
334868,61736
334874,3260
334875,1206
334879,1229
334892,1212
334896,1204
334946,1184
334954,1172
334976,546
334986,703
334995,1145
335015,65
335018,316
335034,1196
335039,1630
335097,767
335146,1138
335200,1177
335226,1202
335245,211
335249,437
335250,1233
335307,963
335311,2094
335315,2958
335326,1335
335334,575
335339,1160
335340,333
335358,1230
335370,182
335422,1224
335432,1207
335433,1201
335476,642
335498,1246
335501,1166
335538,285
335588,393
335597,1200
335602,2006
335674,408
335695,2103
335715,1208
335785,1231
335911,1211
335992,1146
336033,4527
336047,785
336050,2201
336053,4046
336076,1159
336078,1193
336110,1174
336130,1193
336136,482
336144,1174
336154,612
336157,419
336174,1153
336254,1210
336297,1728
336315,1607
336315,6
336346,90
336409,73
336414,1168
336417,15662
336448,448
336448,436
336478,612
336478,1246
336527,8642
336545,1180
336549,83
336568,1221
336572,1380
336587,1236
336594,151
336646,514
336647,5276
336735,1205
336746,1286
336751,1157
336769,1173
336782,1194
336815,1179
336877,1224
336877,1148
336900,1225
336914,151
336934,1231
336966,669
336979,3641
337023,1203
337056,4638
337092,1200
337105,1443
337109,1230
337124,1189
337173,2453
337263,5462
337287,401
337294,1176
337296,639
337296,157
337339,4227
337377,1183
337385,1256
337386,1200
337388,1244
337444,1193
337465,4060
337537,349
337587,1110
337687,1186
337703,1051
337710,1169
337734,1208
337737,1300
337757,1233
337765,1218
337778,1259
337786,1204
337786,1167
337830,205
337870,1397
337876,1209
337942,1206
337983,645
338016,140
338026,3882
338033,792
338057,1208
338099,1196
338149,1184
338165,618
338176,1169
338187,241
338197,1169
338225,1212
338230,1241
338241,733
338248,1179
338256,77
338265,1146
338289,900
338311,1153
338325,1098
338406,1205
338407,1195
338419,2180
338553,463
338555,1229
338565,170
338567,1185
338568,1154
338597,1200
338636,710
338645,1079
338649,2538
338657,7772
338685,1171
338692,1192
338694,1129
338725,1194
338739,623
338754,1228
338766,1236
338775,1157
338783,110
338830,2102
338854,1214
338870,1169
338921,952
338947,822
338956,2234
338968,572
338979,478
338999,1230
339000,1155
339022,518
339061,2036
339064,48
339068,1239
339078,1322
339116,7742
339119,102
339119,1205
339129,1185
339137,1185
339138,1201
339144,1235
339180,1261
339271,1293
339303,1150
339369,596
339444,1033
339469,1928
339470,1422
339479,43
339497,209
339560,289
339564,1054
339582,1248
339590,1523
339593,6342
339625,1252
339673,3023
339697,1194
339719,1223
339734,171
339750,980
339758,1277
339758,1231
339764,2092
339784,1195
339825,68
339838,689
339870,1189
339871,584
340018,384
340025,1218
340082,1208
340089,1146
340094,1165
340102,1215
340111,1230
340131,1174
340148,643
340160,1249
340170,1177
340172,1200
340229,24561
340233,2174
340242,1230
340249,3086
340252,1173
340267,1158
340273,1196
340296,1188
340301,186
340310,1225
340315,6589
340338,2752
340366,138
340399,1157
340406,875
340452,542
340464,1291
340480,1243
340496,1197
340525,1180
340538,1244
340545,1188
340553,3059
340578,323
340578,1242
340618,1174
340633,871
340674,1224
340677,45
340684,1165
340697,1160
340698,1137
340732,1229
340752,759
340779,1206
340783,1263
340786,1208
340787,887
340809,1487
340823,1214
340826,1613
340846,1230
340848,575
340900,3925
340931,1178
340940,7606
340968,1232
340976,6566
340980,3208
341007,1224
341063,1175
341070,1857
341081,1215
341084,2786
341095,1327
341112,1155
341135,1973
341147,1186
341148,2708
341163,764
341174,198
341241,1265
341265,1184
341280,1173
341289,1236
341293,5153
341295,728
341303,1176
341312,1192
341349,1220
341398,635
341432,1220
341433,1006
341468,420
341486,1220
341493,1229
341544,1151
341565,1139
341575,1198
341579,1216
341583,242
341600,87
341600,1205
341657,9291
341662,1177
341682,1376
341718,1157
341787,1187
341804,1258
341828,72
341835,1205
341854,481
341870,1239
341919,593
341921,2271
341921,10062
341947,20277
341952,688
341955,8204
341957,5069
341970,1160
341976,758
342014,1215
342041,1984
342041,600
342073,1209
342094,1270
342117,220
342146,1168
342151,1221
342164,1203
342167,1219
342168,163
342252,1303
342283,1225
342286,3185
342296,1284
342323,616
342338,1212
342364,1250
342381,1278
342411,1166
342426,592
342434,1077
342532,7779
342544,78
342547,1166
342564,1222
342572,1278
342577,1207
342605,6287
342659,1193
342681,604
342685,3695
342685,1225
342695,591
342706,1170
342717,91
342738,1222
342743,1224
342769,7463
342775,295
342781,1231
342786,524
342796,1174
342827,1211
342906,1182
342906,1163
342921,1185
342937,70
342937,1282
342944,1230
342959,1179
342987,2041
342994,89
343000,6163
343152,493
343172,1183
343209,3102
343216,444
343244,322
343254,1205
343263,1250
343268,1261
343321,1193
343321,1185
343336,313
343343,14431
343491,1138
343517,205
343536,591
343546,1202
343559,1206
343565,1375
343573,1177
343574,1142
343576,1124
343601,1182
343605,3986
343613,580
343656,1231
343712,1180
343726,210837
343729,1291
343737,1173
343752,218
343767,1241
343771,1231
343784,1219
343826,1231
343829,1222
343839,1207
343855,1248
343929,1197
343948,424
343956,2358
343971,1142
344007,1261
344028,576
344054,1243
344054,1235
344069,2780
344140,1192
344179,1156
344194,1176
344194,1171
344288,1191
344299,1207
344347,1260
344428,1186
344437,760
344461,926
344524,251
344570,96
344643,1809
344670,1140
344671,3206
344696,1142
344712,1145
344727,1221
344780,5034
344799,1108
344801,1220
344866,1811
344869,1098
344870,150
344882,1208
344889,1662
344911,1229
344929,1174
344936,2602
344944,563
344966,1122
345005,1207
345040,4239
345042,318
345046,193
345046,10000
345102,583
345129,1191
345151,1204
345191,81
345191,83
345193,1232
345201,1172
345227,79
345258,1209
345269,2971
345289,13532
345305,67
345313,1246
345319,1213
345330,1196
345342,185
345354,2438
345397,1237
345416,607
345429,893
345431,1152
345450,1247
345450,1130
345480,626
345485,749
345502,1197
345533,1179
345541,597
345541,1243
345562,1745
345571,88
345593,1179
345593,1253
345597,77
345671,1193
345692,1203
345693,1194
345762,509
345787,1636
345819,1134
345820,1668
345830,425
345834,90
345935,132
345991,2977
345994,1199
345994,1998
345997,99
346009,2631
346058,896
346153,1212
346172,1261
346191,808
346222,1311
346223,2138
346286,1532
346287,3134
346349,1216
346377,584
346379,1221
346379,1694
346397,604
346402,1226
346414,30836
346415,1277
346426,588
346432,779
346438,1135
346447,907
346453,1211
346453,195
346455,1181
346465,74
346472,141
346479,8637
346500,1165
346511,826
346528,1226
346567,1222
346613,152
346619,1153
346619,1187
346634,4234
346651,76
346694,103
346710,1216
346766,1189
346816,753
346817,3235
346824,79
346834,420
346979,1287
346988,1232
346990,129
346990,268
347001,1226
347005,127
347013,1173
347025,571
347025,1207
347033,1932
347092,40844
347140,488
347166,1673
347184,1222
347200,3165
347206,1267
347239,1280
347272,1238
347272,680
347339,1179
347356,1413
347404,1510
347495,108
347501,4557
347546,1086
347547,1167
347602,1160
347610,892
347648,1259
347649,1244
347678,38
347694,610
347715,3681
347727,1171
347729,1530
347745,1188
347764,584
347795,1205
347842,1209
347913,1162
347923,1752
347943,919
347955,316
347957,1242
347967,615
347981,704
348053,1252
348093,1177
348100,85
348103,3276
348106,1251
348117,194
348128,1241
348185,1213
348185,2013
348295,2615
348316,1229
348335,824
348345,5183
348347,1576
348377,911
348404,1156
348407,8854
348408,1205
348477,1212
348527,1161
348581,1160
348602,80
348641,1224
348678,1208
348691,554
348704,595
348723,1155
348744,785
348752,1210
348781,1223
348835,853
348862,395
348868,1219
348897,1195
348898,1212
348908,1219
348913,912
348930,87
348970,1232
349006,3111
349023,277
349055,1179
349061,1018
349062,1968
349074,1298
349085,1158
349087,1176
349094,1163
349162,2367
349176,1180
349177,1152
349198,1230
349225,1205
349246,1166
349276,1665
349276,1851
349282,933
349342,1211
349360,151
349395,250
349399,1507
349403,1183
349440,134
349444,781
349503,1258
349602,1227
349605,1206
349609,77
349610,1154
349630,659
349647,1186
349749,1099
349863,1183
349907,1231
349925,1301
349943,223
349953,1294
349966,1153
349966,4120
350006,1164
350009,229
350011,1220
350067,3309
350072,5010
350125,239
350148,10
350157,2482
350177,1218
350182,2752
350193,550
350193,623
350196,1202
350246,3625
350261,1217
350290,1230
350293,1227
350328,1266
350345,1981
350437,915
350458,194
350460,1191
350462,27
350474,1157
350491,1164
350505,1084
350508,599
350515,1199
350521,20
350521,1233
350522,1218
350528,652
350549,1240
350568,1233
350578,1136
350580,1144
350599,1210
350652,1203
350656,1278
350678,1273
350696,1161
350731,1173
350741,603
350840,1215
350846,1197
350896,613
350896,1193
350963,1127
350974,1220
350981,597
350995,3199
351051,1207
351064,1118
351067,1225
351114,161
351115,63
351122,1184
351146,1211
351146,1199
351158,2909
351196,573
351268,3299
351277,2717
351297,1193
351317,1229
351329,1197
351339,1190
351382,1181
351384,2621
351386,1213
351447,721
351502,205
351512,5144
351544,585
351557,1222
351560,866
351655,10340
351694,1545
351715,1242
351735,78
351788,654
351806,1231
351876,1112
351900,1183
351946,1184
351947,1187
351982,1177
352073,658
352106,1197
352117,1171
352131,1214
352181,1239
352187,1153
352190,138
352195,1512
352257,1189
352325,500
352411,1241
352437,1251
352441,1983
352443,1191
352491,1209
352497,184
352545,1169
352562,1183
352582,323
352640,659
352669,1260
352681,1126
352684,1156
352726,1133
352788,1269
352871,1276
352981,1267
353014,1209
353086,1216
353124,1220
353180,1207
353253,1163
353259,2345
353396,1236
353408,85
353413,1170
353419,367
353532,1193
353542,1205
353552,1154
353569,3138
353633,82
353639,2861
353677,1239
353707,1233
353716,58
353727,1275
353800,1233
353847,261
353871,34
353913,1223
353923,1262
353938,583
353951,1105
353971,1192
354020,1182
354021,1170
354026,1226
354224,1197
354249,1227
354266,1198
354333,1678
354344,274
354476,196
354575,1243
354581,2041
354591,70
354601,10531
354643,1220
354671,1229
354706,96
354714,3354
354731,1198
354752,1240
354775,631
354778,1178
354804,4901
354829,189
354840,3176
354851,1218
354893,606
354894,1978
354898,538
354902,1178
354923,1221
354929,1178
354951,583
354967,1208
355027,578
355036,807
355041,1098
355061,4
355103,317
355121,486
355144,1234
355161,1263
355245,1237
355266,1180
355282,1246
355292,1217
355301,544
355398,1188
355445,1200
355487,1185
355524,2342
355583,2378
355639,485
355682,325
355702,1195
355713,1129
355729,1283
355735,624
355757,1673
355772,2238
355791,1183
355799,2068
355814,692
355866,1199
355879,1210
355881,295
355971,796
355975,489
355997,1205
356012,89598
356012,1551
356018,55
356035,1236
356066,1230
356067,1181
356086,1234
356095,179
356103,204
356109,1238
356116,2794
356120,1334
356137,1121
356159,1251
356202,4948
356234,1206
356249,88
356260,1210
